x y12 y16 y24 y32
332 -0.02670097186584825 -0.026588770751926335 -0.026578462473421872 -0.026416957776249406
333 -0.026671401980033222 -0.026566880647074284 -0.026579315064610268 -0.026462052557391882
334 -0.026644058823139704 -0.026635496020728518 -0.026546151737461037 -0.02648447935038132
335 -0.026690096044086033 -0.026610964404888394 -0.026547566694078123 -0.02637664396381244
336 -0.026664074501796576 -0.02659149776098261 -0.02657430253025131 -0.02644448822815894
337 -0.02671730486461278 -0.026583611975640038 -0.026548881654949223 -0.02650979066680121
338 -0.02670537905109069 -0.026618882170762217 -0.026558922878243907 -0.026432791440322012
339 -0.026685861697025248 -0.026631216497486038 -0.026547925124504712 -0.02651436123460504
340 -0.02668707180670219 -0.02661834221053877 -0.0265485682261669 -0.02648023851223983
341 -0.02669510720561121 -0.026621149320003756 -0.02655898103419987 -0.02647881209043016
342 -0.026660692306617426 -0.02663654348725518 -0.02659513861299305 -0.026456020866904267
343 -0.026697338411817248 -0.02657121506075041 -0.02655123576693845 -0.02646070795314255
344 -0.02669305709414702 -0.026625829579016637 -0.026559407004772235 -0.026466462104130523
345 -0.02668980795419435 -0.02661311656220244 -0.02657943169222837 -0.026447823206956485
346 -0.026683041044853775 -0.026589267739179464 -0.026592293391636893 -0.026477184427841135
347 -0.026719817261753914 -0.026541956631071752 -0.02655273305311823 -0.02642182462292665
348 -0.026718185318107757 -0.026602234086700496 -0.026568769690912385 -0.026498477441476643
349 -0.02671429772951022 -0.026613508735920183 -0.026591799946434215 -0.02650545328952263
350 -0.02666265062387967 -0.02663921453732018 -0.026584915911343016 -0.026455476787850176
351 -0.02670094617628145 -0.02656953882378807 -0.026575997513189644 -0.0265114643142644
352 -0.02669074115822327 -0.026569413668967076 -0.026581069013072587 -0.026486409889767006
353 -0.026671750902978686 -0.026635303582750725 -0.026548446604413176 -0.026487907513446346
354 -0.026653990125038923 -0.02658480021114762 -0.026527466013049908 -0.026464153589316267
355 -0.026644049582473555 -0.026621500208777484 -0.026565251638130845 -0.026510780366706378
356 -0.026643655157158563 -0.026578551226434294 -0.026616255275455178 -0.02648923345761438
357 -0.026658517187562424 -0.026609803598381346 -0.02656317162657841 -0.02650064631761241
358 -0.026652654668262162 -0.026619898778960507 -0.02659294525362865 -0.026430842067138284
359 -0.026709746956637886 -0.026624359435367385 -0.02661022553421258 -0.026429917491611457
360 -0.026637185047231417 -0.02665806596214736 -0.026586326667028495 -0.026479371778595384
361 -0.02666073428784505 -0.026603382012173705 -0.026568200866116144 -0.02643718210760875
362 -0.026668590647753582 -0.026598308128181515 -0.026599256277644652 -0.02639034156438687
363 -0.026683440282025597 -0.026617090809863415 -0.026552430067885286 -0.02639330021670172
364 -0.026713688770771085 -0.026636033324237585 -0.026559251619089626 -0.026429384221780917
365 -0.026723441665141956 -0.026608902448374334 -0.02654666655394114 -0.026402588985399236
366 -0.02669084272513066 -0.02658630342801226 -0.02655520006317044 -0.026433259287699774
367 -0.026699509638649074 -0.026618446110361283 -0.026556183783081312 -0.026490018806680088
368 -0.026645228134270577 -0.026627624864680746 -0.02656180778382825 -0.026465179610724317
369 -0.02665130313166128 -0.026604356059179615 -0.026575557400836492 -0.026417098964997023
370 -0.02670551591885202 -0.026593245224366402 -0.02659003217335008 -0.026482171394183296
371 -0.02673042511010071 -0.026577434652226107 -0.026566844173193063 -0.02643827167089595
372 -0.026694070298196666 -0.026627982681518836 -0.026543736884834072 -0.026457160550361458
373 -0.026658129061977617 -0.02662918787451766 -0.026584805767002857 -0.026476450913430167
374 -0.026659236643759077 -0.026619325052258194 -0.026555261522403773 -0.026472934978992314
375 -0.02670687740548236 -0.026562097672346636 -0.026564753194249596 -0.026452359552418966
376 -0.02666053590509099 -0.026564141007681664 -0.02658955240406808 -0.026508611360025337
377 -0.026704441709241702 -0.026577969241042165 -0.02655370374627884 -0.02643355111547262
378 -0.026723093865759624 -0.026580257706117907 -0.026569691183620535 -0.026454761174568887
379 -0.02668480855789748 -0.02660983842700374 -0.026606384304433194 -0.0264649550304524
380 -0.026707149357319434 -0.026621748705314176 -0.02657688969847753 -0.02643186856629708
381 -0.026689763521518927 -0.026644821867859395 -0.02656598135670915 -0.026470006323672773
382 -0.02672012550856392 -0.026578359097129967 -0.02658648799679447 -0.026431595608184002
383 -0.026687982095278083 -0.026595114226879837 -0.02656177673018158 -0.026434082812722377
384 -0.02672177133656127 -0.026593939533900098 -0.026575859857315583 -0.026416071401094716
385 -0.026706450858546553 -0.026617441739432302 -0.026594589048532593 -0.026433793074662988
386 -0.02663947977996489 -0.026606072713710845 -0.026577249030009457 -0.026463931473114124
387 -0.026688485947139757 -0.026599873160505796 -0.026583408774422217 -0.026432235088888402
388 -0.026708245365576696 -0.02658890584343836 -0.026570100059686446 -0.026502338160772056
389 -0.026662950741718032 -0.026588395487943922 -0.026576621402528852 -0.026465402290149476
390 -0.026718805801798286 -0.026611451468049996 -0.026596079778176556 -0.026454617023013535
391 -0.026696118448054175 -0.026601302781932956 -0.0265624595757461 -0.02644057535278444
392 -0.026703671347257284 -0.02662072215442839 -0.026600306026165556 -0.026493857750638297
393 -0.026733830373618813 -0.02660153263524453 -0.026582808400934386 -0.02650325644673776
394 -0.02668777187628098 -0.026615572607172268 -0.026581156528133625 -0.026501806397983114
395 -0.026659009838355056 -0.02662980677184429 -0.02660815369737684 -0.026476425069477644
396 -0.02666580383602599 -0.026620059076080362 -0.026547030654535047 -0.02644825617364123
397 -0.026688189968793127 -0.026600862238607206 -0.026596262584570193 -0.026527568078260122
398 -0.026666733930862926 -0.026609128255978443 -0.026539000796573634 -0.026545968998226994
399 -0.026669468375355967 -0.02659193584792943 -0.026528124874713614 -0.026458524522204648
400 -0.026699631281596137 -0.02661624259966402 -0.02657736242071312 -0.0264518205299648
401 -0.026702915032493932 -0.026629238331859473 -0.026576441526633007 -0.026384971122340374
402 -0.026688682853187415 -0.026580847242707373 -0.026532770506682204 -0.026441862426667642
403 -0.02668873571815616 -0.026612233115751772 -0.02657617582801131 -0.02651383509504135
404 -0.0266911903812854 -0.026631747249806027 -0.026573745299716386 -0.026526369243541695
405 -0.026738919546808227 -0.026588372723675327 -0.026588628171624575 -0.026456171633843346
406 -0.02667356877388452 -0.02660238753638047 -0.026597407886086794 -0.026418056389568057
407 -0.026666520046476155 -0.026605499047684153 -0.02657006538546829 -0.026471364688059353
408 -0.02669737606338389 -0.026631537460961304 -0.02652593924334941 -0.026459453089927344
409 -0.026695510707927868 -0.02657654971744139 -0.02656340441583124 -0.026458705745782046
410 -0.02671263850796834 -0.026617837329259278 -0.026551917845115663 -0.026468487708065914
411 -0.026708214562995766 -0.02660793880746444 -0.026581759016319498 -0.026445540064351687
412 -0.026629002031673635 -0.02660027956093876 -0.026588784888999295 -0.02644248305868866
413 -0.026688112150906187 -0.026634016057160145 -0.02659933656976569 -0.02647372311790443
414 -0.026694414738270205 -0.02657395312913194 -0.026587991401926428 -0.02644961374082379
415 -0.026734195074040578 -0.02664301175931401 -0.02654957920961235 -0.026449626309678693
416 -0.0266587770150312 -0.02660126628066255 -0.026571446330459634 -0.026509859259756605
417 -0.026714920850625965 -0.026617814185865996 -0.026581419682474346 -0.026498262349298203
418 -0.026709004882628517 -0.026608049012385605 -0.026574038528013308 -0.0265041017278723
419 -0.02665742047084913 -0.026627442943554475 -0.026584467604385858 -0.026457538608499868
420 -0.02670906515548823 -0.02662968450264222 -0.026590934225848777 -0.02638609248420063
421 -0.026708655138873924 -0.02659531562997565 -0.026587220112951507 -0.02651031145756899
422 -0.026687963397898595 -0.026584418054457618 -0.026571975742516088 -0.026472639803005245
423 -0.026649987678968423 -0.026614858277902154 -0.026559548523161187 -0.026439665920486084
424 -0.02665084052035813 -0.026607784589336537 -0.026564155563407646 -0.026489113596466635
425 -0.02668017153901027 -0.026621925184627804 -0.0265550525544137 -0.026494861503506682
426 -0.0266664998164512 -0.026630416075341667 -0.026565175158639362 -0.026437747492093815
427 -0.026696122335531057 -0.026655230631035115 -0.026580986290781188 -0.026411064540338175
428 -0.026694086369339107 -0.026645576732319154 -0.02658080882006926 -0.02642179938603595
429 -0.026670762168946913 -0.02662351238035178 -0.026596111523303986 -0.026480274808466504
430 -0.026707977236440496 -0.026620510988346797 -0.02657657612274363 -0.02647058761464254
431 -0.026677979784276683 -0.026542436194708637 -0.026608720305348364 -0.026431363989342017
432 -0.026687713811748476 -0.02660140469083291 -0.026601550556155616 -0.026453437404790576
433 -0.02668508939493677 -0.026580642803495858 -0.026556703327685765 -0.02642543688198424
434 -0.026621248389201064 -0.026601707246667352 -0.0265649632246125 -0.026484068722549922
435 -0.026663925447074507 -0.026649075156936205 -0.026593690456050995 -0.02634805462964603
436 -0.026667317108300517 -0.026610704857435708 -0.02659711068609574 -0.02644690845888313
437 -0.026668883475005963 -0.026659069278508297 -0.02657777901518329 -0.026498295386747157
438 -0.02668578440131935 -0.02664784235107844 -0.026607076785829367 -0.026452330022012645
439 -0.026633005398552154 -0.02662042313659653 -0.026561839394035454 -0.026421298493193746
440 -0.026715268021449242 -0.02662481713873671 -0.026604532654291812 -0.02646040533017377
441 -0.026686308777052317 -0.02659816084124469 -0.026580897551431167 -0.02648883071183939
442 -0.0266670930389951 -0.026634423274633834 -0.026586462430058147 -0.02648154656133437
443 -0.02668929098456517 -0.02663617224631919 -0.026590508383163673 -0.026437472242974023
444 -0.02667156340099725 -0.02660845691006975 -0.02659896754718997 -0.026409460546867297
445 -0.02666386858181658 -0.026588192093774235 -0.026563406512468232 -0.026423989438135054
446 -0.026654740341484583 -0.026568388109615978 -0.026581212820190936 -0.02649059027659509
447 -0.02668896634253648 -0.026599726885855646 -0.026557403734091115 -0.026518960499869352
448 -0.026694495013995494 -0.026601616484121335 -0.026599650102986247 -0.026475497463531554
449 -0.026638471463768645 -0.02659336442257426 -0.026537633067088773 -0.02649124762071316
450 -0.026676766790262818 -0.026609011007774006 -0.0265682345016897 -0.026398310407322302
451 -0.026651522499434428 -0.026610579208003866 -0.026518935049287283 -0.02645985552123789
452 -0.026689792188605163 -0.026590274627214583 -0.026573348705984053 -0.02644356826575545
453 -0.02671710237202872 -0.026593091175676344 -0.02652470051417278 -0.026425249140565377
454 -0.026710969995485005 -0.026620083554376985 -0.02657676798478536 -0.026515139285381267
455 -0.026694947624895906 -0.02659742257440331 -0.026589890467151128 -0.02642598644779908
456 -0.02667274548266505 -0.02660303922380989 -0.026598204891324258 -0.026440445715673142
457 -0.026670357733196495 -0.026623309345510777 -0.026582958703147804 -0.02644219568069355
458 -0.0266770047626923 -0.02663728127113582 -0.02657127786764811 -0.026450971839719062
459 -0.02668374449510887 -0.026642022249145605 -0.026572507818171085 -0.02640804292195107
460 -0.02666826262992001 -0.02658014171675027 -0.026581368118146327 -0.026529788148322138
461 -0.026685699499119527 -0.026559059828026158 -0.026585537359546108 -0.02651630860250022
462 -0.026673826703315237 -0.026612806429475618 -0.02654763722351018 -0.026501427288780247
463 -0.026698257048241223 -0.026614268656068998 -0.026564991907664412 -0.026501900064581543
464 -0.026679571228707656 -0.026591901336857016 -0.026596565278590355 -0.026472562334460468
465 -0.02671941914194538 -0.026602043311543946 -0.026615434627013608 -0.026502940201928858
466 -0.026687520649857424 -0.026605860380023272 -0.02658141609973921 -0.026493861255469604
467 -0.026731070764781508 -0.026622025521388173 -0.026572993718896577 -0.026450572732802782
468 -0.026688159964145017 -0.026587835910670855 -0.026569350993270274 -0.02649552785508253
469 -0.026696527807810348 -0.026611925864791587 -0.026602039047501563 -0.02648187632144349
470 -0.026669218254969304 -0.026630394497440014 -0.02660656047672255 -0.02648194370676983
471 -0.026652563948582595 -0.026590399575718106 -0.02657714786811654 -0.026439153734580712
472 -0.02672803870136163 -0.026614896564909524 -0.02654217606054206 -0.026515854341975606
473 -0.026656286331627706 -0.026620141724807617 -0.026574243835596586 -0.026500284364177527
474 -0.026677843174864005 -0.026680783264008467 -0.02657298642974786 -0.0264350080370609
475 -0.02665110409809493 -0.02658778657044422 -0.026576567619292654 -0.026546426572737845
476 -0.026703960784105682 -0.02665602188359897 -0.026579888419693335 -0.02654119447850971
477 -0.026724426929579295 -0.026622338817590963 -0.026582014417532333 -0.026469950171966468
478 -0.02668457532989325 -0.02662953422931391 -0.026544409531187797 -0.026421102778631942
479 -0.026712405816248393 -0.026613084167707052 -0.02657806278096564 -0.0264617550198456
480 -0.02669651441366407 -0.02657790601803256 -0.026598468540100145 -0.026470117956207795
481 -0.026660672531850466 -0.026606564295223713 -0.02658905307629646 -0.026521245561548962
482 -0.026688749317425577 -0.026641891353408626 -0.026596180285425455 -0.02646853316010029
483 -0.02672661935342367 -0.026576782719546777 -0.026558616248840185 -0.02651256241430338
484 -0.026682538952169876 -0.026611983120790095 -0.0265584818089718 -0.026515870026132086
485 -0.026670795873161762 -0.026620881892551226 -0.026618221687959027 -0.026579157697682217
486 -0.02671207645483224 -0.026589316612673764 -0.02657476992719078 -0.02649535189549868
487 -0.026676539652779517 -0.0265741940301613 -0.026571032594640068 -0.026521951306706724
488 -0.02670745183662557 -0.026638752269022337 -0.02660620974786965 -0.026427430456697765
489 -0.02669877186153141 -0.026634637646950277 -0.026564034568055353 -0.02649347732864238
490 -0.026696531987818763 -0.026590837603717627 -0.026579838077903692 -0.02648032254379868
491 -0.02669915484275337 -0.026566383570020502 -0.026551096894104013 -0.02641458537208921
492 -0.026681296647445646 -0.0266387675014396 -0.026593831926892752 -0.026518270847195675
493 -0.02668123878493604 -0.026633980510928648 -0.026604517239156338 -0.02647446953520884
494 -0.026693297007350937 -0.026618797418361373 -0.02656914683440592 -0.026459528478207334
495 -0.02670085951981156 -0.026642685260072144 -0.026561354244946427 -0.026470934482749217
496 -0.02670493440385834 -0.026593512809996906 -0.026571039796915948 -0.02648744079587984
497 -0.02669713637871944 -0.026601367655211018 -0.02659933589835132 -0.02647904453254648
498 -0.0266710707183718 -0.026627504070810545 -0.026539400527481702 -0.026512109990734833
499 -0.02665240250389112 -0.026563618209558083 -0.0265664896074576 -0.026476703063036365
500 -0.026732789236122892 -0.02661410353585475 -0.026558319360194378 -0.026510703496764924
501 -0.026662939633163813 -0.026636205450443613 -0.026589797710084812 -0.02646504356323912
502 -0.02665521135679215 -0.026624456877553937 -0.026582918408897607 -0.026486156905342593
503 -0.026630132093386695 -0.026648917040994577 -0.02654939738056047 -0.0264908877570971
504 -0.026723324150862295 -0.026620960966988932 -0.026555392534216266 -0.026501357452989385
505 -0.026701557844645993 -0.02656872838564557 -0.026605346323188214 -0.026441995212115647
506 -0.02670913364360699 -0.02656569092397576 -0.026590530511868424 -0.02652300890717556
507 -0.02671001096239773 -0.026591529985763446 -0.02657932322244241 -0.026512385628400376
508 -0.026707084231306466 -0.026633564815527644 -0.026555948768617475 -0.02649285949836274
509 -0.026647330348559557 -0.026601074298147582 -0.02657493435609675 -0.026575473783122687
510 -0.02671081059954357 -0.02662624300759119 -0.026564816842852106 -0.02653145687150656
511 -0.026726031417676304 -0.026632224821998996 -0.02660419676910671 -0.026501318964312078
512 -0.026716385122985922 -0.026617610168903946 -0.026563177979943526 -0.026464021155913453
513 -0.026683131020869794 -0.026635236335093522 -0.026559439471276078 -0.026529740727360366
514 -0.026667771100937772 -0.02660926741710533 -0.026562684388503795 -0.026501119272614143
515 -0.026661547009934814 -0.026622750950242816 -0.026572221545455747 -0.026521608524562427
516 -0.0267188248477777 -0.026557547843048604 -0.026571958187867326 -0.026535099601670893
517 -0.026674000067781797 -0.02662193791417794 -0.026613138169008944 -0.02653486648036655
518 -0.02666390060270067 -0.02660954572851944 -0.02660064789315285 -0.02653090858217952
519 -0.026706350075218776 -0.026591732378071466 -0.026594055925469977 -0.026451152822927593
520 -0.026684273249475265 -0.026631791150350106 -0.02656149681394783 -0.02648811983660932
521 -0.026695440045794248 -0.02665726721951661 -0.026587417051977372 -0.026428369914420574
522 -0.026683287790483307 -0.026590778015418426 -0.02653824001004466 -0.026494598379074558
523 -0.026666365314589116 -0.026601266945727 -0.026603943061437863 -0.026546565496244196
524 -0.026703861066049783 -0.02658263171985288 -0.02656951845509559 -0.02653072751928348
525 -0.026667337887343608 -0.026615453753609266 -0.02653217890596075 -0.026530971262203346
526 -0.026700441307509468 -0.02660537382509856 -0.026581885853998646 -0.026544118256548566
527 -0.026701460370219306 -0.02659411617930826 -0.026595320002231776 -0.026511216087700358
528 -0.026717284057491207 -0.02664001835045217 -0.026577252004731423 -0.026489414641696553
529 -0.02671572616042069 -0.02660355321767684 -0.026589333017133857 -0.026544634642747145
530 -0.026689781200735348 -0.026591172534280217 -0.026582959093691405 -0.026490918129456288
531 -0.026686092113573527 -0.026596680049711482 -0.026566459470126896 -0.026505353728669124
532 -0.026689191319175385 -0.02662299467174123 -0.026564224719298576 -0.026519257969183807
533 -0.026679157659167962 -0.02660300093286952 -0.02655716267319913 -0.026526276631945584
534 -0.02671290331132782 -0.026613051323636186 -0.02656610293359353 -0.02649375535151165
535 -0.026718719956708978 -0.026562796977130067 -0.026590037116526775 -0.02653332676296983
536 -0.026706177271828082 -0.02658059637411944 -0.02658891726417411 -0.02650761740464437
537 -0.02668874547188395 -0.026650055787745344 -0.026558812539865185 -0.026535806142024887
538 -0.02668787939497681 -0.026596862218909202 -0.02655525887952659 -0.026537006939580183
539 -0.026685978473601404 -0.026622099140960268 -0.026593579133027172 -0.026536131822993865
540 -0.026708808276323995 -0.026610604826925024 -0.026589456099958924 -0.026560731041872628
541 -0.026701789172719568 -0.026592489397120896 -0.026557753889776436 -0.026468480424812167
542 -0.026729802035504693 -0.02659657148199375 -0.026590281920264715 -0.026489068144634743
543 -0.026717184229322483 -0.02664418242016897 -0.026592285134498538 -0.026507091266317926
544 -0.02667057949465977 -0.026614696360728787 -0.026578122348148422 -0.02647930958223968
545 -0.02672469989388314 -0.026587164118965334 -0.026582161545473403 -0.026500170819914418
546 -0.026695684472211757 -0.026611750095893984 -0.026582492768968385 -0.026555284283108035
547 -0.026687405971835113 -0.02662691174820017 -0.026564757750744423 -0.026488227327524004
548 -0.026735493978538954 -0.02660144501077947 -0.026545058574769288 -0.02655166313405058
549 -0.026683528433851807 -0.026623353063293845 -0.026586277062520043 -0.0264718943083387
550 -0.026700030593503066 -0.026627791947614023 -0.02658685522937624 -0.026494281887201772
551 -0.02671189496243552 -0.02666313684438385 -0.026570038054836286 -0.026509769395179072
552 -0.026678692452237578 -0.026611142620342268 -0.026582755950699206 -0.026488279137793003
553 -0.026657258852623045 -0.026640445415746446 -0.02660420321172244 -0.02648200083654137
554 -0.026673222114125105 -0.026629066041175667 -0.0265659952735625 -0.026518653832742045
555 -0.026650675709628965 -0.0266359643248828 -0.026583176826378653 -0.02652626071736
556 -0.026719089106950197 -0.02663047477958801 -0.026597333285790867 -0.02653281334167536
557 -0.02671900132363466 -0.026636163500195126 -0.026596769913562506 -0.02652006635655098
558 -0.02670148913610119 -0.02663385013415864 -0.026584700487358764 -0.02650643377972118
559 -0.02669813010445026 -0.026616886203447376 -0.026591729261298783 -0.02650933982063198
560 -0.026725115520104783 -0.026611344024521283 -0.026580897893527813 -0.026526082401484824
561 -0.02668237625645643 -0.026628815589700167 -0.026569728032985344 -0.026579241067252152
562 -0.026719434717253934 -0.02659940320115869 -0.02660178319940683 -0.026504752099151225
563 -0.026674748911847183 -0.026620026484530046 -0.026565132097033223 -0.02653397295180288
564 -0.026750726674808878 -0.02663143468283683 -0.026583278573019536 -0.026535729034361844
565 -0.026692800514307693 -0.026598037693206483 -0.026587032331508973 -0.026549736081794898
566 -0.026716287526534738 -0.026648420713990473 -0.0265413107342541 -0.026446889407699698
567 -0.02670653270165017 -0.026598758729377517 -0.02657315773434004 -0.026537304927032494
568 -0.026718457151087373 -0.026602737664783473 -0.026602924061106134 -0.026537356648593434
569 -0.02672502937017705 -0.026640257377413414 -0.026567325728878474 -0.0265112368963462
570 -0.026697962131314392 -0.026609644086464896 -0.026587425372059662 -0.02649417940242206
571 -0.02670283258233625 -0.026652307633923344 -0.026577273643175588 -0.02650388419626091
572 -0.026702009535261455 -0.026619331876777393 -0.02657534996665361 -0.026477173256897836
573 -0.026702364553627858 -0.026652515830801915 -0.026542746902813566 -0.02653297284421239
574 -0.02667930567055697 -0.02663252121365145 -0.026562638469642012 -0.026526752885299005
575 -0.02670268854246871 -0.026622167976527934 -0.026536243165052677 -0.02651584252595319
576 -0.02668936531047759 -0.026617837947185776 -0.02659064195800364 -0.02653458732642868
577 -0.026727133385742827 -0.02655840991109646 -0.026599136295267677 -0.026510427099388213
578 -0.02669700723573847 -0.02655093984206739 -0.026579679068307598 -0.02652578653634584
579 -0.02669281226405033 -0.02663388185616036 -0.026591820062110656 -0.02646303369917623
580 -0.026695696685890936 -0.0266307005976762 -0.026613954977479582 -0.02657921918377624
581 -0.026675019414410205 -0.026564520754891435 -0.02659473897218551 -0.02651245433099263
582 -0.026676514517574957 -0.02661768871797089 -0.026594509432060893 -0.02652574144543789
583 -0.02672276360014941 -0.026636511927358043 -0.026595149081299178 -0.026507714456456558
584 -0.026688649481649326 -0.026567013385708688 -0.026543078255473373 -0.026546544715798193
585 -0.02671409448458171 -0.026627141371058063 -0.02656674236212859 -0.026493859229222236
586 -0.02671026540096357 -0.026627759766591604 -0.02661910017410786 -0.026497433904451646
587 -0.02669622314955811 -0.02660786780417045 -0.02660316697629209 -0.026544747678551073
588 -0.026641969358860696 -0.02660461771627394 -0.026579481407105636 -0.02652560588151614
589 -0.02670175925837241 -0.02661791570915848 -0.02659356276082269 -0.026518917272783535
590 -0.026646559388969513 -0.026607833407873045 -0.026587796039874736 -0.0265428003076145
591 -0.02667233286212759 -0.026598950461694682 -0.02656911752570272 -0.026562256496207224
592 -0.026722919413065403 -0.026611683599416992 -0.026576357018285594 -0.02650469072841186
593 -0.02666976704188737 -0.02661724549114579 -0.026594303183360646 -0.02649507080473382
594 -0.026705687231250278 -0.026628812729837886 -0.026543501801834565 -0.02656529892415249
595 -0.02670419555081948 -0.026618278594842462 -0.02658716792317056 -0.02649877781675707
596 -0.026742619034279214 -0.026600523263924414 -0.02656241738112071 -0.026548777724498436
597 -0.026722323981751346 -0.02656531165997217 -0.026595787066433996 -0.026514488750020375
598 -0.026686291154274726 -0.0266041520082448 -0.026573372144885643 -0.02650628398515456
599 -0.026709196112508028 -0.026627452974645274 -0.02659002009960093 -0.02646896265977114
600 -0.026685040874888242 -0.02661074559082667 -0.026589039194306253 -0.026524408720065347
601 -0.0266989025684048 -0.026574485891264127 -0.026558044121955955 -0.026577463196768458
602 -0.026719475529361426 -0.026587977358085588 -0.02657822324756514 -0.0265407570377384
603 -0.02668157353059366 -0.02658750596658307 -0.02654401209555135 -0.02652199278601148
604 -0.026681337869441407 -0.02665043637158959 -0.026578442469708894 -0.02656595161040473
605 -0.02670944703013635 -0.02660186292177157 -0.026585826388700343 -0.02653347573240238
606 -0.026673075532664983 -0.02664539513621931 -0.026587693794690767 -0.026569306943602905
607 -0.0267069082867898 -0.026607720657351727 -0.026573796489753162 -0.02654363421640849
608 -0.02670963069073305 -0.026589673657349412 -0.026548754480885676 -0.026445513772179373
609 -0.026704864843591046 -0.026620244898954426 -0.026588826330255985 -0.026560206901296443
610 -0.026725810902174782 -0.02657944519019774 -0.02657469067389738 -0.026552742034816203
611 -0.026653513371722923 -0.026597200256888488 -0.026605909951155075 -0.026555024105376194
612 -0.026711377775126072 -0.026607789293443835 -0.026587616117331007 -0.026576014072513594
613 -0.02671896839836733 -0.02662018976421574 -0.026564935246476344 -0.02650851955088896
614 -0.026682432434917695 -0.026589491867797594 -0.026581179353444166 -0.02650892253179173
615 -0.026665901991211105 -0.026615267213004667 -0.02656019735613417 -0.026465524541796133
616 -0.02669539308754056 -0.026613560881451614 -0.02658616790309492 -0.026493899468939944
617 -0.026702247528025823 -0.026606737191462383 -0.02658446268717427 -0.026507325846192198
618 -0.02669794935699301 -0.02662986392889872 -0.02656662162026372 -0.026551139852232956
619 -0.026719653632699555 -0.026623699723637703 -0.026609599012439575 -0.02656307256678388
620 -0.026718991142092738 -0.026641788337524855 -0.026566344726656435 -0.026511338305926203
621 -0.02671137402662397 -0.026589573872256196 -0.026578005791667202 -0.02654620626064959
622 -0.026659819235930297 -0.026565456738114168 -0.026561876434905502 -0.026505491960558715
623 -0.02674079834886229 -0.026617542646551015 -0.026600654733967024 -0.026521535811232247
624 -0.026705908776996735 -0.02661602396010363 -0.026598304749968285 -0.026551954258138832
625 -0.026703090384387076 -0.026591480942828673 -0.026561313164344767 -0.02655263431427019
626 -0.02668838465941301 -0.02662389493845693 -0.026609961395305262 -0.02655002291536477
627 -0.026721290217850288 -0.026557086612967386 -0.026574712578805573 -0.026516321514903574
628 -0.026715018362620652 -0.026585863948536403 -0.026574716319363725 -0.026559366151449812
629 -0.026704907138322832 -0.026531643509907665 -0.02661205540437355 -0.026566371459590087
630 -0.026711342233046716 -0.02657448367917912 -0.02656307452011131 -0.02652817300136644
631 -0.026701112350649606 -0.02659775983651317 -0.026562480110855793 -0.026539591608762708
632 -0.026698701762152506 -0.02658313735344621 -0.026559156829226094 -0.026512375977611653
633 -0.02672245847693015 -0.026587472086841146 -0.026560542752915903 -0.02656074874099896
634 -0.026698025814732834 -0.0266121220418786 -0.02658578433743896 -0.02654601077549104
635 -0.02668796507854006 -0.026600129466371893 -0.02660910676505544 -0.026539867502355645
636 -0.026705155053417202 -0.026612835648940392 -0.026588095393311143 -0.026525267056314868
637 -0.026655477900451575 -0.02661986594557235 -0.02658506191293952 -0.026488998100918135
638 -0.026685915317933153 -0.02660393963519568 -0.02657662555663174 -0.02653626989969685
639 -0.02670610016337529 -0.02663221492357354 -0.026595522317853705 -0.02656588546709449
640 -0.026704466926439407 -0.026582892103196056 -0.02659836650689854 -0.026560856088597155
641 -0.026698017746493306 -0.026606069380852054 -0.026572763066182645 -0.026524055402941688
642 -0.02670238503904373 -0.0266289186443181 -0.026623250305233746 -0.02653454679403555
643 -0.02669329018472667 -0.026592876744359745 -0.026569927706673945 -0.026565186801782867
644 -0.026689942518153795 -0.026646105472114292 -0.02657991984231926 -0.026535609933780485
645 -0.026683643667675887 -0.026601815482781368 -0.026565706552614157 -0.026549317103455775
646 -0.02671959427086781 -0.02660946597339392 -0.026583701620485567 -0.02655393534214718
647 -0.026691211450635736 -0.026577346798671787 -0.026578245556785778 -0.026570297410859537
648 -0.02671585293006324 -0.026659747141027226 -0.026569620013380393 -0.02656637909428245
649 -0.02666363152969061 -0.026572379416140046 -0.02658345242995111 -0.026520951871478755
650 -0.02670126606550163 -0.02664162393360311 -0.02654396087236623 -0.02653625305521473
651 -0.026678680849886078 -0.02661741411700477 -0.026596374634368442 -0.02652647481845275
652 -0.026654320793916095 -0.026577524605574932 -0.026554348836297953 -0.026529756738075273
653 -0.02670692663695631 -0.026596683835364923 -0.026594610444963095 -0.026551233931066166
654 -0.02666591641837578 -0.026607302359870463 -0.02658722283570918 -0.026517198224762745
655 -0.026692220286231062 -0.02662003368850624 -0.02661311956899441 -0.026545766009039858
656 -0.026681799162938297 -0.026612572379813373 -0.02656644656047893 -0.026509719312315272
657 -0.02669733067526263 -0.026628261207901655 -0.02658813897464222 -0.02655472247501281
658 -0.026684124319185914 -0.02661960440300857 -0.026596543908102507 -0.026533247668419448
659 -0.02672417714580675 -0.026648643113448 -0.026555872377571725 -0.02652403774687643
660 -0.026691218201512268 -0.026611641949396404 -0.026592901629134164 -0.026534245082184098
661 -0.026716909402274138 -0.026638112141296216 -0.02658326485274733 -0.026581834768094198
662 -0.026663052024156104 -0.026624669182401958 -0.026581268621198195 -0.02657237085532472
663 -0.02668814477036732 -0.02661136778915657 -0.02660169382813858 -0.02657614798020399
664 -0.026700912062308083 -0.02660886478188434 -0.026553287030442053 -0.02653038182855564
