x y z
-0.2534722222222222 0.1076388888888889 4.5527899496811645e-07
-0.2534722222222222 0.11458333333333331 1.4008584460557429e-07
-0.2534722222222222 0.12152777777777773 7.004292230278714e-08
-0.2534722222222222 0.13541666666666663 3.502146115139357e-08
-0.25 -0.1388888888888889 3.502146115139357e-08
-0.25 -0.125 7.004292230278714e-08
-0.25 -0.11805555555555555 2.45150228059755e-07
-0.25 -0.1111111111111111 1.0506438345418073e-07
-0.25 -0.10416666666666669 6.654077618764779e-07
-0.25 -0.09722222222222224 7.704721453306586e-07
-0.25 -0.09027777777777779 1.5409442906613172e-06
-0.25 -0.08333333333333334 2.1012876690836146e-06
-0.25 -0.0763888888888889 2.206352052537795e-06
-0.25 -0.06944444444444445 2.94180273671706e-06
-0.25 -0.0625 3.537167576290751e-06
-0.25 -0.05555555555555558 3.8523607266532934e-06
-0.25 -0.04861111111111113 4.517768488529771e-06
-0.25 -0.041666666666666685 6.75914200221896e-06
-0.25 -0.03472222222222224 7.949871681366341e-06
-0.25 -0.02777777777777779 8.300086292880277e-06
-0.25 -0.020833333333333343 8.685322365545606e-06
-0.25 -0.013888888888888895 9.806009122390201e-06
-0.25 -0.0069444444444444475 1.0296309578509711e-05
-0.25 0.0 1.2012361174927996e-05
-0.25 0.00694444444444442 9.911073505844382e-06
-0.25 0.013888888888888895 1.0471416884266679e-05
-0.25 0.020833333333333315 9.035536977059542e-06
-0.25 0.02777777777777779 7.984893142517735e-06
-0.25 0.03472222222222221 8.23004337057749e-06
-0.25 0.04166666666666663 7.529614147549618e-06
-0.25 0.048611111111111105 7.84480729791216e-06
-0.25 0.055555555555555525 4.132532415864441e-06
-0.25 0.0625 3.992446571258867e-06
-0.25 0.06944444444444442 2.7666954309600922e-06
-0.25 0.0763888888888889 2.94180273671706e-06
-0.25 0.08333333333333331 1.5059228295099238e-06
-0.25 0.09027777777777773 1.5409442906613172e-06
-0.25 0.09722222222222221 8.054936064820522e-07
-0.25 0.10416666666666663 5.603433784222971e-07
-0.25 0.1111111111111111 4.9030045611951e-07
-0.25 0.11805555555555552 1.4008584460557429e-07
-0.25 0.125 7.004292230278714e-08
-0.25 0.13888888888888884 3.502146115139357e-08
-0.2465277777777778 -0.14930555555555558 1.7510730575696786e-07
-0.2465277777777778 -0.1423611111111111 7.004292230278714e-08
-0.2465277777777778 -0.13541666666666669 7.004292230278714e-08
-0.2465277777777778 -0.1284722222222222 4.5527899496811645e-07
-0.2465277777777778 -0.12152777777777779 1.7510730575696786e-07
-0.2465277777777778 -0.11458333333333334 3.502146115139357e-07
-0.2465277777777778 -0.1076388888888889 1.155708217995988e-06
-0.2465277777777778 -0.10069444444444445 5.253219172709036e-07
-0.2465277777777778 -0.09375 1.3308155237529559e-06
-0.2465277777777778 -0.08680555555555555 1.9962232856294337e-06
-0.2465277777777778 -0.07986111111111113 2.1012876690836146e-06
-0.2465277777777778 -0.07291666666666669 4.938026022346494e-06
-0.2465277777777778 -0.06597222222222224 5.3582835561632165e-06
-0.2465277777777778 -0.05902777777777779 7.0042922302787145e-06
-0.2465277777777778 -0.05208333333333334 6.549013235310599e-06
-0.2465277777777778 -0.045138888888888895 7.774764375609373e-06
-0.2465277777777778 -0.03819444444444445 9.59588035548184e-06
-0.2465277777777778 -0.03125 1.0996738801537583e-05
-0.2465277777777778 -0.02430555555555558 1.2397597247593326e-05
-0.2465277777777778 -0.017361111111111133 1.3168069392923983e-05
-0.2465277777777778 -0.010416666666666685 1.5269357062007598e-05
-0.2465277777777778 -0.0034722222222222376 1.3448241082135133e-05
-0.2465277777777778 0.00347222222222221 1.5304378523158992e-05
-0.2465277777777778 0.01041666666666663 1.4358799072071365e-05
-0.2465277777777778 0.017361111111111105 1.5479485828915958e-05
-0.2465277777777778 0.024305555555555525 1.2712790397955868e-05
-0.2465277777777778 0.03125 1.2957940626015622e-05
-0.2465277777777778 0.03819444444444442 1.0681545651175041e-05
-0.2465277777777778 0.045138888888888895 8.370129215183064e-06
-0.2465277777777778 0.052083333333333315 8.195021909426097e-06
-0.2465277777777778 0.059027777777777735 6.7241205410675665e-06
-0.2465277777777778 0.06597222222222221 5.008068944649281e-06
-0.2465277777777778 0.07291666666666663 3.3270388093823894e-06
-0.2465277777777778 0.0798611111111111 2.2763949748405825e-06
-0.2465277777777778 0.08680555555555552 1.9261803633266467e-06
-0.2465277777777778 0.09375 1.8561374410238595e-06
-0.2465277777777778 0.10069444444444442 1.1907296791473815e-06
-0.2465277777777778 0.1076388888888889 5.603433784222971e-07
-0.2465277777777778 0.11458333333333331 5.603433784222971e-07
-0.2465277777777778 0.12152777777777773 1.7510730575696786e-07
-0.2465277777777778 0.1284722222222222 2.45150228059755e-07
-0.2465277777777778 0.1423611111111111 7.004292230278714e-08
-0.24305555555555555 -0.1527777777777778 3.502146115139357e-08
-0.24305555555555555 -0.1388888888888889 7.004292230278714e-08
-0.24305555555555555 -0.13194444444444445 4.9030045611951e-07
-0.24305555555555555 -0.125 4.5527899496811645e-07
-0.24305555555555555 -0.11805555555555555 7.004292230278714e-07
-0.24305555555555555 -0.1111111111111111 9.105579899362329e-07
-0.24305555555555555 -0.10416666666666669 1.7510730575696786e-06
-0.24305555555555555 -0.09722222222222224 1.3658369849043494e-06
-0.24305555555555555 -0.09027777777777779 1.7510730575696786e-06
-0.24305555555555555 -0.08333333333333334 4.237596799318622e-06
-0.24305555555555555 -0.0763888888888889 5.3232620950118235e-06
-0.24305555555555555 -0.06944444444444445 7.669699992155193e-06
-0.24305555555555555 -0.0625 8.405150676334458e-06
-0.24305555555555555 -0.05555555555555558 7.809785836760767e-06
-0.24305555555555555 -0.04861111111111113 1.0786610034629221e-05
-0.24305555555555555 -0.041666666666666685 1.3623348387892101e-05
-0.24305555555555555 -0.03472222222222224 1.5199314139704812e-05
-0.24305555555555555 -0.02777777777777779 1.5129271217402024e-05
-0.24305555555555555 -0.020833333333333343 1.684532281382031e-05
-0.24305555555555555 -0.013888888888888895 1.971708262823458e-05
-0.24305555555555555 -0.0069444444444444475 2.0312447467808274e-05
-0.24305555555555555 0.0 1.9612018244780403e-05
-0.24305555555555555 0.00694444444444442 2.1293048380047294e-05
-0.24305555555555555 0.013888888888888895 1.9296825094417858e-05
-0.24305555555555555 0.020833333333333315 1.912171778866089e-05
-0.24305555555555555 0.02777777777777779 1.705545158072867e-05
-0.24305555555555555 0.03472222222222221 1.5794678979278503e-05
-0.24305555555555555 0.04166666666666663 1.460394930013112e-05
-0.24305555555555555 0.048611111111111105 1.1031760262688977e-05
-0.24305555555555555 0.055555555555555525 1.0296309578509711e-05
-0.24305555555555555 0.0625 8.089957525971915e-06
-0.24305555555555555 0.06944444444444442 6.023691318039695e-06
-0.24305555555555555 0.0763888888888889 4.237596799318622e-06
-0.24305555555555555 0.08333333333333331 3.0818885813226345e-06
-0.24305555555555555 0.09027777777777773 2.871759814414273e-06
